"id","season","comment","subtype","elapsed","scorer","assister"
3238,"2011/2012","n","shot",90,"Chris Eagles","Ivan Klasnic"
3239,"2011/2012","n","shot",27,"Gervinho","Aaron Ramsey"
3239,"2011/2012","n","tap_in",34,"Peter Crouch","Jonathan Walters"
3239,"2011/2012","n","shot",73,"Robin van Persie","Gervinho"
3239,"2011/2012","n","tap_in",82,"Robin van Persie","Gervinho"
3240,"2011/2012","p","penalty",23,"Darren Bent","NA"
3240,"2011/2012","npm","missed",36,"Chris Brunt","NA"
3240,"2011/2012","n","header",45,"Jonas Olsson","Chris Brunt"
3240,"2011/2012","dg","disallowed",45,"Peter Odemwingie","NA"
3240,"2011/2012","n","shot",57,"Paul Scharner","Chris Brunt"
3241,"2011/2012","n","shot",15,"Rafael van der Vaart","Kyle Walker"
3241,"2011/2012","n","shot",28,"Mauro Formica","Christopher Samba"
3241,"2011/2012","n","shot",53,"Rafael van der Vaart","Benoit Assou-Ekotto"
3242,"2011/2012","n","shot",82,"Stephane Sessegnon","Wes Brown"
3242,"2011/2012","n","shot",90,"Nicklas Bendtner","Stephane Sessegnon"
3243,"2011/2012","n","distance",3,"Royston Drenthe","Jack Rodwell"
3243,"2011/2012","n","shot",68,"Bryan Ruiz","Clint Dempsey"
3243,"2011/2012","n","shot",90,"Louis Saha","Royston Drenthe"
3243,"2011/2012","n","distance",90,"Jack Rodwell","Royston Drenthe"
3244,"2011/2012","n","shot",45,"Craig Bellamy","NA"
3244,"2011/2012","n","header",60,"Grant Holt","Anthony Pilkington"
3245,"2011/2012","n","shot",22,"Mario Balotelli","James Milner"
3245,"2011/2012","n","tap_in",60,"Mario Balotelli","James Milner"
3245,"2011/2012","n","tap_in",69,"Sergio Aguero","Micah Richards"
3245,"2011/2012","n","distance",81,"Darren Fletcher","Javier Hernandez"
3245,"2011/2012","n","tap_in",90,"Edin Dzeko","Joleon Lescott"
3245,"2011/2012","n","shot",90,"David Silva","Edin Dzeko"
3245,"2011/2012","n","shot",90,"Edin Dzeko","David Silva"
3246,"2011/2012","n","shot",81,"Yohan Cabaye","Sylvain Marveaux"
3247,"2011/2012","p","penalty",10,"Heidar Helguson","Heidar Helguson"
3248,"2011/2012","n","shot",23,"Daniel Graham","Mark Gower"
3248,"2011/2012","n","tap_in",35,"Joe Allen","Daniel Graham"
3248,"2011/2012","n","loose_ball",84,"Kevin Doyle","NA"
3248,"2011/2012","n","shot",86,"Jamie O'Hara","Kevin Doyle"
3250,"2012/2013","n","header",57,"Marouane Fellaini","Darron Gibson"
3251,"2012/2013","n","shot",26,"Damien Duff","John Arne Riise"
3251,"2012/2013","n","header",41,"Mladen Petric","Damien Duff"
3251,"2012/2013","n","deflected",54,"Mladen Petric","Bryan Ruiz"
3251,"2012/2013","n","shot",66,"Alex Kacaniklic","Mladen Petric"
3251,"2012/2013","p","penalty",87,"Steve Sidwell","NA"
3252,"2012/2013","npm","saved_back_into_play",17,"David Silva","NA"
3252,"2012/2013","n","shot",40,"Carlos Tevez","Samir Nasri"
3252,"2012/2013","n","shot",59,"Rickie Lambert","Guilherme Do Prado"
3252,"2012/2013","n","shot",68,"Steven Davis","Adam Lallana"
3252,"2012/2013","n","loose_ball",72,"Edin Dzeko","Yaya Toure"
3252,"2012/2013","n","shot",80,"Samir Nasri","NA"
3253,"2012/2013","n","shot",55,"Demba Ba","NA"
3253,"2012/2013","n","loose_ball",76,"Jermain Defoe","Aaron Lennon"
3253,"2012/2013","p","penalty",80,"Hatem Ben Arfa","NA"
3254,"2012/2013","n","loose_ball",8,"Michu","NA"
3254,"2012/2013","n","shot",53,"Michu","Wayne Routledge"
3254,"2012/2013","n","shot",63,"Nathan Dyer","Wayne Routledge"
3254,"2012/2013","n","shot",71,"Nathan Dyer","Kemy Agustien"
3254,"2012/2013","n","shot",81,"Scott Sinclair","Michu"
3255,"2012/2013","n","shot",34,"Michael Kightly","Glenn Whelan"
3255,"2012/2013","p","penalty",89,"Adam Le Fondre","NA"
3256,"2012/2013","n","distance",43,"Zoltan Gera","NA"
3256,"2012/2013","npm","saved",60,"Shane Long","NA"
3256,"2012/2013","p","penalty",64,"Peter Odemwingie","NA"
3256,"2012/2013","n","header",77,"Romelu Lukaku","Liam Ridgewell"
3257,"2012/2013","n","tap_in",40,"Kevin Nolan","Ricardo Vaz Te"
3258,"2012/2013","n","shot",2,"Branislav Ivanovic","Eden Hazard"
3258,"2012/2013","p","penalty",7,"Frank Lampard","NA"
3259,"2012/2013","n","shot",7,"Bryan Ruiz","Dimitar Berbatov"
3259,"2012/2013","n","shot",55,"Marouane Fellaini","Kevin Mirallas"
3259,"2012/2013","n","shot",72,"Marouane Fellaini","Phil Jagielka"
3259,"2012/2013","n","tap_in",90,"Steve Sidwell","Dimitar Berbatov"
3260,"2012/2013","n","volley",44,"Yohan Cabaye","Hatem Ben Arfa"
3260,"2012/2013","n","shot",67,"Luis Suarez","Jose Enrique"
3261,"2012/2013","n","shot",3,"Robin van Persie","NA"
3261,"2012/2013","npm","missed",45,"Wayne Rooney","NA"
3261,"2012/2013","n","header",67,"Patrice Evra","Wayne Rooney"
3261,"2012/2013","n","shot",90,"Santi Cazorla","NA"
3262,"2012/2013","n","header",44,"Bradley Johnson","Robert Snodgrass"
3263,"2012/2013","n","volley",17,"Kaspars Gorkss","Sean Morrison"
3263,"2012/2013","n","shot",66,"Djibril Cisse","Jose Bosingwa"
3264,"2012/2013","n","volley",57,"Gabriel Agbonlahor","Christian Benteke"
3265,"2012/2013","n","header",61,"Victor Moses","Gary Cahill"
3265,"2012/2013","n","shot",88,"Pablo Hernandez","Itay Shechter"
3266,"2012/2013","n","volley",56,"Ben Watson","Ben Watson"
3267,"2012/2013","n","deflected",36,"Peter Odemwingie","Youssuf Mulumbu"
3267,"2012/2013","n","header",60,"Peter Odemwingie","Shane Long"
3269,"2012/2013","n","header",11,"Olivier Giroud","Theo Walcott"
3269,"2012/2013","n","shot",23,"Lukas Podolski","Mikel Arteta"
3269,"2012/2013","n","header",29,"Dimitar Berbatov","Bryan Ruiz"
3269,"2012/2013","n","header",40,"Alex Kacaniklic","Dimitar Berbatov"
3269,"2012/2013","p","penalty",67,"Dimitar Berbatov","NA"
3269,"2012/2013","n","header",69,"Olivier Giroud","Theo Walcott"
3269,"2012/2013","npm","saved",90,"Mikel Arteta","NA"
3270,"2012/2013","n","shot",45,"Andreas Weimann","Christian Benteke"
3270,"2012/2013","n","tap_in",50,"Andreas Weimann","Gabriel Agbonlahor"
3270,"2012/2013","n","shot",58,"Javier Hernandez","Paul Scholes"
3270,"2012/2013","o","own-goal",63,"Ron Vlaar","NA"
3270,"2012/2013","n","header",87,"Javier Hernandez","Robin van Persie"
3271,"2012/2013","n","header",20,"John Terry","Juan Mata"
3271,"2012/2013","n","header",73,"Luis Suarez","Jamie Carragher"
3272,"2012/2013","n","volley",45,"Adam Johnson","Craig Gardner"
3272,"2012/2013","n","shot",77,"Marouane Fellaini","Leon Osman"
3272,"2012/2013","n","shot",79,"Nikica Jelavic","Marouane Fellaini"
3273,"2012/2013","n","header",21,"Steven Caulker","Tom Huddlestone"
3273,"2012/2013","n","shot",66,"Sergio Aguero","Yaya Toure"
3273,"2012/2013","n","shot",88,"Edin Dzeko","David Silva"
3274,"2012/2013","n","tap_in",39,"Kevin Nolan","Joey O'Brien"
3276,"2012/2013","n","header",64,"Morgan Schneiderlin","Rickie Lambert"
3276,"2012/2013","n","shot",73,"Nathan Dyer","NA"
3277,"2012/2013","n","shot",52,"Charlie Adam","Peter Crouch"
3278,"2012/2013","n","header",31,"James Morrison","Chris Brunt"
3278,"2012/2013","o","own-goal",43,"Gary Caldwell","NA"
3278,"2012/2013","n","shot",45,"Arouna Kone","NA"
3279,"2012/2013","n","tap_in",10,"Emmanuel Adebayor","NA"
3279,"2012/2013","n","header",24,"Per Mertesacker","Theo Walcott"
3279,"2012/2013","n","deflected",42,"Lukas Podolski","NA"
3279,"2012/2013","n","shot",45,"Olivier Giroud","Santi Cazorla"
3279,"2012/2013","n","tap_in",60,"Santi Cazorla","Lukas Podolski"
3279,"2012/2013","n","shot",71,"Gareth Bale","NA"
3279,"2012/2013","n","shot",90,"Theo Walcott","Alex Oxlade-Chamberlain"
3280,"2012/2013","n","shot",50,"Steven Fletcher","Adam Johnson"
3280,"2012/2013","n","shot",62,"Mladen Petric","Damien Duff"
3280,"2012/2013","n","header",65,"Carlos Cuellar","Adam Johnson"
3280,"2012/2013","n","distance",70,"Stephane Sessegnon","Steven Fletcher"
3281,"2012/2013","n","shot",48,"Luis Suarez","Raheem Sterling"
3281,"2012/2013","n","shot",58,"Luis Suarez","Jose Enrique"
3281,"2012/2013","n","tap_in",66,"Jose Enrique","Raheem Sterling"
3282,"2012/2013","n","shot",43,"David Silva","Carlos Tevez"
3282,"2012/2013","p","penalty",54,"Sergio Aguero","NA"
3282,"2012/2013","p","penalty",65,"Carlos Tevez","NA"
3282,"2012/2013","n","deflected",67,"Sergio Aguero","Carlos Tevez"
3282,"2012/2013","n","tap_in",74,"Carlos Tevez","Samir Nasri"
3283,"2012/2013","n","header",58,"Michu","Itay Shechter"
3283,"2012/2013","n","loose_ball",87,"Jonathan De Guzman","NA"
3283,"2012/2013","n","loose_ball",90,"Demba Ba","NA"
3284,"2012/2013","n","header",60,"Anthony Pilkington","Javier Garrido"
3285,"2012/2013","n","header",24,"Rickie Lambert","NA"
3285,"2012/2013","n","shot",45,"Jason Puncheon","Nathaniel Clyne"
3285,"2012/2013","n","header",49,"Junior Hoilett","Adel Taarabt"
3285,"2012/2013","o","own-goal",83,"Anton Ferdinand","NA"
3286,"2012/2013","n","shot",10,"Steven Naismith","Marouane Fellaini"
3286,"2012/2013","n","header",51,"Adam Le Fondre","Nicky Shorey"
3286,"2012/2013","p","penalty",78,"Adam Le Fondre","NA"
3287,"2012/2013","n","header",10,"Shane Long","James Morrison"
3287,"2012/2013","n","header",39,"Eden Hazard","Cesar Azpilicueta"
3287,"2012/2013","n","header",51,"Peter Odemwingie","Shane Long"
3288,"2012/2013","n","shot",13,"Jonathan Walters","Glenn Whelan"
3288,"2012/2013","n","tap_in",48,"Joey O'Brien","Gary O'Neil"
3291,"2012/2013","n","shot",12,"Steven Naismith","Bryan Oviedo"
3291,"2012/2013","n","header",90,"Sebastien Bassong","Javier Garrido"
3292,"2012/2013","n","tap_in",52,"Jamie Mackie","NA"
3292,"2012/2013","n","header",64,"Jonny Evans","Danny Welbeck"
3292,"2012/2013","n","header",68,"Darren Fletcher","Wayne Rooney"
3292,"2012/2013","n","shot",72,"Javier Hernandez","Anderson"
3293,"2012/2013","n","tap_in",34,"Adam Lallana","Gaston Ramirez"
3293,"2012/2013","n","tap_in",60,"Gaston Ramirez","NA"
3293,"2012/2013","dg","disallowed",89,"Jay Rodriguez","NA"
3294,"2012/2013","n","shot",26,"Charlie Adam","Peter Crouch"
3294,"2012/2013","dg","disallowed",90,"NA","NA"
3295,"2012/2013","n","distance",30,"Zoltan Gera","Peter Odemwingie"
3295,"2012/2013","n","tap_in",44,"Shane Long","NA"
3295,"2012/2013","n","direct_freekick",73,"Craig Gardner","NA"
3295,"2012/2013","p","penalty",81,"Romelu Lukaku","NA"
3295,"2012/2013","n","tap_in",87,"Stephane Sessegnon","NA"
3295,"2012/2013","n","shot",90,"Marc-Antoine Fortune","Romelu Lukaku"
3297,"2012/2013","n","shot",44,"Jermain Defoe","Kyle Walker"
3297,"2012/2013","n","shot",58,"Gareth Bale","Clint Dempsey"
3297,"2012/2013","n","shot",64,"Jermain Defoe","Aaron Lennon"
3297,"2012/2013","n","header",82,"Andy Carroll","Joey O'Brien"
3298,"2012/2013","n","header",35,"Sean Morrison","Nicky Shorey"
3298,"2012/2013","n","loose_ball",57,"Jordi Gomez","NA"
3298,"2012/2013","dg","disallowed",67,"Franco Di Santo","NA"
3298,"2012/2013","n","header",68,"Jordi Gomez","Jean Beausejour"
3298,"2012/2013","o","own-goal",79,"Ali Al-Habsi","NA"
3298,"2012/2013","n","shot",90,"Jordi Gomez","Arouna Kone"
3299,"2012/2013","n","header",80,"Christian Benteke","Ashley R. Westwood"
3300,"2012/2013","n","deflected",1,"Robin van Persie","Michael Carrick"
3301,"2012/2013","n","loose_ball",32,"Rickie Lambert","Rickie Lambert"
3301,"2012/2013","n","direct_freekick",45,"Robert Snodgrass","Robert Snodgrass"
3302,"2012/2013","n","shot",47,"Papiss Cisse","NA"
3302,"2012/2013","n","header",81,"Jonathan Walters","Cameron Jerome"
3302,"2012/2013","n","volley",85,"Cameron Jerome","Kenwyne Jones"
3304,"2012/2013","n","shot",9,"Michu","Pablo Hernandez"
3304,"2012/2013","n","shot",11,"Wayne Routledge","NA"
3304,"2012/2013","n","shot",39,"Wayne Routledge","Ben Davies"
3304,"2012/2013","n","volley",45,"Romelu Lukaku","NA"
3305,"2012/2013","n","tap_in",7,"Aaron Lennon","Gareth Bale"
3305,"2012/2013","n","direct_freekick",16,"Gareth Bale","NA"
3305,"2012/2013","o","own-goal",72,"Gareth Bale","NA"
3306,"2012/2013","n","loose_ball",69,"Mario Balotelli","NA"
3306,"2012/2013","n","shot",72,"James Milner","Gareth Barry"
3308,"2012/2013","n","shot",1,"Theo Walcott","Aaron Ramsey"
3308,"2012/2013","n","distance",28,"Marouane Fellaini","NA"
3309,"2012/2013","n","shot",88,"Michu","Luke Moore"
3309,"2012/2013","n","shot",90,"Michu","Nathan Dyer"
3310,"2012/2013","n","distance",56,"Sandro","Moussa Dembele"
3310,"2012/2013","n","shot",72,"Jermain Defoe","Gylfi Sigurdsson"
3310,"2012/2013","n","shot",77,"Jermain Defoe","Clint Dempsey"
3311,"2012/2013","n","header",43,"Daniel Agger","Glen Johnson"
3312,"2012/2013","n","tap_in",33,"Marouane Fellaini","Leighton Baines"
3312,"2012/2013","p","penalty",43,"Carlos Tevez","NA"
3313,"2012/2013","p","penalty",13,"Demba Ba","NA"
3313,"2012/2013","n","tap_in",21,"Demba Ba","NA"
3313,"2012/2013","n","shot",71,"Gael Bigirimana","Sylvain Marveaux"
3314,"2012/2013","n","shot",8,"Sebastien Bassong","Bradley Johnson"
3314,"2012/2013","n","shot",37,"Anthony Pilkington","NA"
3314,"2012/2013","n","distance",44,"Craig Gardner","Adam Johnson"
3315,"2012/2013","n","distance",8,"Brett Holman","Ashley R. Westwood"
3315,"2012/2013","n","header",18,"Jamie Mackie","Samba Diakite"
3315,"2012/2013","dg","disallowed",20,"Christian Benteke","NA"
3316,"2012/2013","n","volley",8,"Hal Robson-Kanu","NA"
3316,"2012/2013","n","shot",13,"Anderson","Ashley Young"
3316,"2012/2013","p","penalty",16,"Wayne Rooney","NA"
3316,"2012/2013","n","header",19,"Adam Le Fondre","Nicky Shorey"
3316,"2012/2013","n","header",23,"Sean Morrison","Nicky Shorey"
3316,"2012/2013","n","tap_in",30,"Wayne Rooney","Patrice Evra"
3316,"2012/2013","n","shot",34,"Robin van Persie","Wayne Rooney"
3317,"2012/2013","n","shot",75,"Dean Whitehead","Michael Kightly"
3318,"2012/2013","n","shot",13,"Juan Mata","Fernando Torres"
3318,"2012/2013","n","header",63,"Carlton Cole","NA"
3318,"2012/2013","n","shot",86,"Mohamed Diame","Carlton Cole"
3318,"2012/2013","n","loose_ball",90,"Modibo Maiga","NA"
3319,"2012/2013","p","penalty",26,"Mikel Arteta","Mikel Arteta"
3319,"2012/2013","p","penalty",64,"Mikel Arteta","Mikel Arteta"
3321,"2012/2013","n","distance",76,"Clint Dempsey","Tom Huddlestone"
3321,"2012/2013","n","header",90,"Steven Pienaar","Seamus Coleman"
3321,"2012/2013","n","tap_in",90,"Nikica Jelavic","Apostolos Vellios"
3322,"2012/2013","n","deflected",19,"Steve Sidwell","Damien Duff"
3322,"2012/2013","n","shot",54,"Hatem Ben Arfa","Vurnon Anita"
3322,"2012/2013","n","header",63,"Hugo Rodallega","Damien Duff"
3323,"2012/2013","n","shot",16,"Wayne Rooney","Ashley Young"
3323,"2012/2013","n","shot",29,"Wayne Rooney","Rafael"
3323,"2012/2013","n","shot",60,"Yaya Toure","Carlos Tevez"
3323,"2012/2013","n","shot",86,"Pablo Zabaleta","NA"
3323,"2012/2013","n","direct_freekick",90,"Robin van Persie","NA"
3324,"2012/2013","n","shot",61,"Jason Puncheon","Nathaniel Clyne"
3325,"2012/2013","n","volley",11,"Fernando Torres","Eden Hazard"
3325,"2012/2013","p","penalty",45,"Fernando Torres","NA"
3325,"2012/2013","n","shot",48,"Juan Mata","NA"
3325,"2012/2013","n","shot",66,"Adam Johnson","James McClean"
3326,"2012/2013","n","shot",16,"Steven Whittaker","Robert Snodgrass"
3326,"2012/2013","n","header",40,"Sebastien Bassong","Grant Holt"
3326,"2012/2013","n","header",44,"Grant Holt","Robert Snodgrass"
3326,"2012/2013","n","shot",51,"Michu","Ben Davies"
3326,"2012/2013","n","volley",59,"Jonathan De Guzman","NA"
3326,"2012/2013","dg","disallowed",72,"Itay Shechter","NA"
3326,"2012/2013","n","direct_freekick",77,"Robert Snodgrass","NA"
3326,"2012/2013","n","header",90,"Michu","Jonathan De Guzman"
3327,"2012/2013","n","distance",11,"Glen Johnson","Steven Gerrard"
3327,"2012/2013","p","penalty",36,"Mark Noble","NA"
3327,"2012/2013","o","own-goal",43,"Steven Gerrard","NA"
3327,"2012/2013","n","shot",76,"Joe Cole","Raheem Sterling"
3327,"2012/2013","n","shot",79,"Jonjo Shelvey","Jordan Henderson"
3328,"2012/2013","n","volley",18,"James McCarthy","NA"
3328,"2012/2013","n","header",25,"Ryan Nelsen","Adel Taarabt"
3328,"2012/2013","n","shot",71,"Djibril Cisse","Shaun Wright-Phillips"
3328,"2012/2013","n","shot",74,"James McCarthy","Jean Beausejour"
3329,"2012/2013","n","volley",25,"Demba Ba","NA"
3329,"2012/2013","n","shot",45,"Eden Hazard","NA"
3329,"2012/2013","n","header",58,"Rickie Lambert","Nathaniel Clyne"
3329,"2012/2013","n","volley",75,"Jason Puncheon","Gaston Ramirez"
3330,"2012/2013","n","distance",29,"Christian Benteke","Brett Holman"
3330,"2012/2013","n","shot",41,"Andreas Weimann","Christian Benteke"
3330,"2012/2013","n","shot",51,"Christian Benteke","Brett Holman"
3330,"2012/2013","n","header",87,"Steven Gerrard","Glen Johnson"
3331,"2012/2013","n","shot",16,"Robin van Persie","NA"
3331,"2012/2013","n","shot",19,"Tom Cleverley","Michael Carrick"
3331,"2012/2013","n","tap_in",59,"Wayne Rooney","Robin van Persie"
3331,"2012/2013","n","header",72,"Fraizer Campbell","Stephane Sessegnon"
3332,"2012/2013","n","tap_in",10,"Sergio Aguero","Samir Nasri"
3332,"2012/2013","n","header",39,"Javi Garcia","David Silva"
3332,"2012/2013","n","header",51,"Demba Ba","Fabricio Coloccini"
3332,"2012/2013","n","tap_in",78,"Yaya Toure","Pablo Zabaleta"
3333,"2012/2013","n","shot",15,"Anthony Pilkington","Wesley Hoolahan"
3333,"2012/2013","n","distance",51,"Shaun Maloney","Arouna Kone"
3333,"2012/2013","n","header",64,"Wesley Hoolahan","Anthony Pilkington"
3334,"2012/2013","n","shot",52,"Adel Taarabt","Alejandro Faurlin"
3334,"2012/2013","n","shot",68,"Adel Taarabt","NA"
3334,"2012/2013","n","shot",88,"Mladen Petric","Steve Sidwell"
3335,"2012/2013","n","shot",14,"Lukas Podolski","Kieran Gibbs"
3335,"2012/2013","n","header",32,"Santi Cazorla","Lukas Podolski"
3335,"2012/2013","n","shot",34,"Santi Cazorla","Kieran Gibbs"
3335,"2012/2013","n","tap_in",60,"Santi Cazorla","Lukas Podolski"
3335,"2012/2013","n","shot",66,"Adam Le Fondre","Jay Tabb"
3335,"2012/2013","n","shot",71,"Jimmy Kebe","Hal Robson-Kanu"
3335,"2012/2013","n","shot",80,"Theo Walcott","Santi Cazorla"
3336,"2012/2013","o","own-goal",36,"Ryan Shawcross","NA"
3336,"2012/2013","n","header",52,"Kenwyne Jones","Ryan Shawcross"
3337,"2012/2013","n","volley",75,"Jan Vertonghen","Jan Vertonghen"
3339,"2012/2013","n","header",3,"Fernando Torres","Cesar Azpilicueta"
3339,"2012/2013","n","direct_freekick",29,"David Luiz","NA"
3339,"2012/2013","n","header",34,"Branislav Ivanovic","NA"
3339,"2012/2013","n","distance",58,"Frank Lampard","Juan Mata"
3339,"2012/2013","n","shot",75,"Ramires","Lucas Piazon"
3339,"2012/2013","p","penalty",79,"Oscar","NA"
3339,"2012/2013","n","shot",83,"Eden Hazard","Oscar"
3339,"2012/2013","npm","saved_back_into_play",90,"Lucas Piazon","NA"
3339,"2012/2013","n","shot",90,"Ramires","Oscar"
3340,"2012/2013","n","volley",8,"Martin Skrtel","Steven Gerrard"
3340,"2012/2013","n","shot",36,"Steven Gerrard","Stewart Downing"
3340,"2012/2013","n","shot",51,"Stewart Downing","Steven Gerrard"
3340,"2012/2013","n","shot",90,"Luis Suarez","Jose Enrique"
3341,"2012/2013","n","header",90,"Gareth Barry","David Silva"
3342,"2012/2013","n","shot",81,"Shola Ameobi","Vurnon Anita"
3343,"2012/2013","n","shot",42,"Steven Fletcher","Stephane Sessegnon"
3344,"2012/2013","n","header",15,"Patrice Evra","Robin van Persie"
3344,"2012/2013","n","tap_in",29,"Michu","NA"
3346,"2012/2013","n","direct_freekick",23,"Robert Snodgrass","NA"
3346,"2012/2013","n","volley",43,"Zoltan Gera","Jonas Olsson"
3346,"2012/2013","n","header",82,"Romelu Lukaku","Goran Popov"
3347,"2012/2013","n","shot",14,"Carlton Cole","Matthew Taylor"
3347,"2012/2013","n","header",64,"Victor Anichebe","Steven Pienaar"
3347,"2012/2013","n","tap_in",73,"Steven Pienaar","NA"
3348,"2012/2013","p","penalty",60,"Mikel Arteta","Mikel Arteta"
3349,"2012/2013","n","shot",18,"Jack Collison","NA"
3349,"2012/2013","n","distance",22,"Lukas Podolski","Jack Wilshere"
3349,"2012/2013","n","volley",47,"Olivier Giroud","Theo Walcott"
3349,"2012/2013","n","tap_in",53,"Santi Cazorla","Lukas Podolski"
3349,"2012/2013","n","tap_in",54,"Theo Walcott","Lukas Podolski"
3349,"2012/2013","n","tap_in",57,"Olivier Giroud","Lukas Podolski"
3350,"2012/2013","n","shot",58,"Jermain Defoe","Kyle Naughton"
3350,"2012/2013","n","shot",61,"Gareth Bale","NA"
3350,"2012/2013","n","shot",73,"Gareth Bale","Aaron Lennon"
3350,"2012/2013","n","shot",84,"Gareth Bale","Gylfi Sigurdsson"
3351,"2012/2013","n","deflected",52,"Leon Osman","Victor Anichebe"
3351,"2012/2013","n","header",77,"Phil Jagielka","Philip Neville"
3351,"2012/2013","n","loose_ball",82,"Arouna Kone","Franco Di Santo"
3352,"2012/2013","n","shot",8,"Dimitar Berbatov","Dimitar Berbatov"
3352,"2012/2013","p","penalty",85,"Rickie Lambert","Rickie Lambert"
3353,"2012/2013","n","loose_ball",4,"James Perch","NA"
3353,"2012/2013","n","tap_in",25,"Jonny Evans","NA"
3353,"2012/2013","o","own-goal",29,"Jonny Evans","NA"
